(1219, 0.16163357946340848)
(1533, 0.16139476743427886)
(1738, 0.15913594051519964)
(1039, 0.15890622115890174)
(807, 0.15805860663297666)
(1821, 0.15785871567901708)
(1147, 0.1555124681493675)
(1387, 0.15526878240535744)
(645, 0.15497279003122494)
(1419, 0.1541425476851005)
(447, 0.153011840552597)
(1679, 0.1529576488561553)
(1552, 0.15275355654523706)
(1260, 0.15270960158615388)
(1140, 0.15261089169886133)
(1522, 0.1493240171973336)
(713, 0.14927641531256083)
(1045, 0.14910408223288069)
(1683, 0.14908465601723134)
(618, 0.14755712394358325)
(974, 0.14751408423612009)
(1, 0.14662686219630958)
(1845, 0.14642504921394642)
(1852, 0.14613022378563026)
(1844, 0.14487028840458266)
(982, 0.14262818131693208)
(148, 0.1425982906626618)
(1073, 0.14249081724110166)
(624, 0.14135429474060823)
(106, 0.1401267047038556)
(242, 0.14003830899828937)
(623, 0.13999346166887536)
(644, 0.13903299661811871)
(971, 0.13901562971861603)
(1134, 0.13893634604697344)
(927, 0.13885433950176002)
(84, 0.13875054996797256)
(1525, 0.1376564810618849)
(1335, 0.1376255226758151)
(1564, 0.13740256738101397)
(945, 0.13644927825498349)
(1272, 0.1352619082466627)
(1482, 0.1352283097116869)
(918, 0.13402438576265596)
(428, 0.1339563704536138)
(1020, 0.13378194637600005)
(1072, 0.13378194637600005)
(424, 0.13356619868771186)
(483, 0.13256437834449414)
(1263, 0.13255191684165848)
(471, 0.13254608211257626)
(1181, 0.13152747570261542)
(1000, 0.1313251135692799)
(190, 0.13009885944787367)
(264, 0.12880104673052345)
(1168, 0.1285035758730036)
(892, 0.12788324120578753)
(1281, 0.12735564440903832)
(237, 0.1263846082020628)
(205, 0.12371388109158643)
(1165, 0.12222259298211767)
(1099, 0.12141709411153881)
(371, 0.12119842641856084)
(514, 0.1211773527499943)
(40, 0.121140765566457)
(312, 0.12108070217884899)
(288, 0.12106296037820168)
(759, 0.12104466414628412)
(238, 0.11990881400371173)
(1460, 0.11881583459907304)
(1212, 0.11875047155256135)
(1676, 0.11749586751220413)
(410, 0.11744737325710149)
(1354, 0.11715976423579468)
(1505, 0.11708576614226163)
(1334, 0.11626484331470452)
(333, 0.11594312025640578)
(1296, 0.1159397567066998)
(763, 0.11590275765993324)
(767, 0.11581743332759402)
(743, 0.11492423575075991)
(821, 0.11473856287870796)
(1594, 0.1145469267903273)
(893, 0.11375640108424313)
(405, 0.11333300568450991)
(5, 0.1121223249214497)
(601, 0.11133656732428951)
(34, 0.11112078795421451)
(479, 0.1111207879542145)
(1463, 0.11109587022884085)
(558, 0.10877059076180157)
(794, 0.10865982243440701)
(1352, 0.10851759233255112)
(137, 0.1084559272546068)
(1202, 0.10842421378594981)
(1295, 0.1082223321597152)
(866, 0.10801319716438652)
(230, 0.10730744663966922)
(812, 0.10701145426553663)
(1345, 0.10690398084397662)
(1602, 0.10595488779460725)
(1391, 0.10594280647321402)
(1753, 0.1058274847690066)
(1729, 0.10571364154818637)
(1668, 0.10490683316375021)
(1512, 0.10477091829807712)
(1626, 0.10475410582984464)
(404, 0.10427805530033321)
(739, 0.10355475130559054)
(1112, 0.10338798718000224)
(1523, 0.10301555721474759)
(1654, 0.10235485995105886)
(828, 0.10227488632050216)
(1530, 0.10226459325996791)
(508, 0.10221174275917062)
(449, 0.10214872240478806)
(38, 0.10213245908752804)
(390, 0.10211416285561047)
(1551, 0.1021102818367188)
(1490, 0.10187643504763148)
(1769, 0.10170729654812721)
(506, 0.10109471863839659)
(997, 0.10096530205923031)
(151, 0.1008807328094782)
(598, 0.09987362688815078)
(407, 0.0996121940631959)
(1118, 0.09932244828137465)
(182, 0.09850695908733602)
(1196, 0.09846996004056949)
(696, 0.09824700474576842)
(1529, 0.09821096671320353)
(1440, 0.09730018905778477)
(1570, 0.09606529305603041)
(1186, 0.09601419385400733)
(1782, 0.09597136007815883)
(539, 0.0958027760099247)
(1210, 0.09474946220244726)
(578, 0.09456879153252223)
(1145, 0.09452067217856432)
(1561, 0.09439600610732934)
(1028, 0.09438924204583252)
(902, 0.09322666655593614)
(367, 0.09309981268130794)
(167, 0.09308828051088713)
(576, 0.09304599588601115)
(751, 0.09294847823438306)
(202, 0.09291305558810536)
(705, 0.0918997347562536)
(154, 0.0917889893101496)
(1123, 0.0906780568929509)
(1475, 0.09059973423551006)
(85, 0.08967406810743181)
(1550, 0.08960611419479374)
(1598, 0.08953108644318739)
(1618, 0.08946388409293793)
(122, 0.08943313163848254)
(385, 0.08937801060962626)
(39, 0.08929323542825948)
(381, 0.08925191181758513)
(583, 0.0891944480966004)
(555, 0.08836596232954724)
(1252, 0.08823327372583707)
(97, 0.08798337307130275)
(1820, 0.08786709035289363)
(417, 0.08774119749246717)
(1776, 0.08561927813504955)
(988, 0.08537473698279417)
(68, 0.0843897291078089)
(192, 0.0843897291078089)
(337, 0.0843897291078089)
(362, 0.08438389437872695)
(612, 0.0840624351282486)
(1198, 0.08312064121055424)
(252, 0.0830668244152574)
(534, 0.08303662111177446)
(132, 0.08302453979038128)
(484, 0.08295170864266456)
(1380, 0.08292751431809138)
(978, 0.08206555322301204)
(1549, 0.08199507884821859)
(757, 0.08175600104409902)
(1307, 0.080572031547569)
(1702, 0.08031399923440471)
(580, 0.08016071746922891)
(1527, 0.07937439840040143)
(1090, 0.07820220748818998)
(491, 0.07795881920095683)
(129, 0.07711825211251122)
(903, 0.07689017140863422)
(30, 0.07673877470977722)
(1224, 0.07673877470977722)
(1789, 0.07672103290912992)
(509, 0.07658061922972123)
(1667, 0.07657805652518329)
(1710, 0.07649604997996912)
(843, 0.07536765913810563)
(1197, 0.0751826639042728)
(464, 0.0743384498901386)
(1274, 0.07298818797462468)
(1572, 0.07290240601647512)
(1279, 0.07266388264362585)
(809, 0.0718812052201891)
(732, 0.07170434164498633)
(734, 0.07157165304127613)
(1728, 0.07153993957261907)
(1355, 0.07145835897142835)
(1273, 0.07024945766873068)
(78, 0.07010850891914376)
(1479, 0.06940050722745938)
(384, 0.06919746745590476)
(260, 0.06916726415242185)
(387, 0.06916726415242185)
(1127, 0.06916671500144937)
(1347, 0.06908214575169723)
(520, 0.06907376239887149)
(1159, 0.06883183851423154)
(1496, 0.06883183851423154)
(1547, 0.06883183851423154)
(1712, 0.06808900621808193)
(50, 0.0678271668101954)
(1081, 0.06766901133013946)
(1109, 0.06756329976794928)
(1030, 0.066872362238693)
(1757, 0.06686086703035694)
(307, 0.06684160978423768)
(1106, 0.06668656615969208)
(1519, 0.06663018665985727)
(1541, 0.06659046473951917)
(210, 0.06561548415007822)
(383, 0.06558335881819183)
(715, 0.06544038243424523)
(297, 0.06534390611292772)
(745, 0.06530728196730577)
(1010, 0.06527707866382265)
(1636, 0.06527652951285046)
(593, 0.06518194353814952)
(1291, 0.06513193383757493)
(1695, 0.06513193383757493)
(397, 0.06419177329200364)
(1633, 0.0640931091672928)
(722, 0.06403160425838213)
(839, 0.06400853991754064)
(253, 0.0639868484541302)
(814, 0.06295142429563874)
(1383, 0.06291686474646116)
(1432, 0.06283229549670902)
(924, 0.06282457042101054)
(749, 0.06273635424556974)
(98, 0.06273051951648782)
(262, 0.06163476619539848)
(742, 0.06158678412918357)
(244, 0.061228737695168)
(854, 0.06067834233256717)
(1167, 0.06028749292844601)
(1116, 0.05991262874590014)
(1228, 0.05918280710355852)
(221, 0.0591729135855587)
(1722, 0.05910352343191594)
(1477, 0.058833158103162794)
(1571, 0.05868637462449402)
(1622, 0.05792672986011189)
(962, 0.05791519768969185)
(234, 0.057777520964648214)
(294, 0.05768766613678656)
(1240, 0.05767830768896495)
(800, 0.057635093731673984)
(1418, 0.057423121456321224)
(1431, 0.0574149897976912)
(642, 0.05728473541127225)
(1509, 0.05670483198440033)
(1470, 0.05656061121026946)
(954, 0.05614645105140895)
(1659, 0.056093718477262765)
(231, 0.05606716737976634)
(184, 0.055505523222727275)
(760, 0.05529790719306917)
(76, 0.055297907193069123)
(846, 0.05527961624144941)
(1656, 0.05526715473861381)
(323, 0.05521333794331703)
(1740, 0.05521333794331703)
(1415, 0.055209691017628335)
(1314, 0.05517878367443721)
(1605, 0.055012897838384915)
(1644, 0.05498983349754413)
(1850, 0.05488604396375669)
(1772, 0.05482694159035039)
(1363, 0.054798628633484094)
(1075, 0.05433497096293672)
(1500, 0.054106444746874836)
(664, 0.05405647397555358)
(1675, 0.05394044295134006)
(414, 0.05386996857654662)
(1104, 0.05382947749282718)
(1451, 0.053541745264571484)
(986, 0.05351179365528425)
(63, 0.053040004326106865)
(1660, 0.05287615140471209)
(1262, 0.052778650705619067)
(175, 0.052760829700504636)
(79, 0.0527348506352711)
(1596, 0.05270701290520778)
(20, 0.05270701290520776)
(1597, 0.05269108752700772)
(1105, 0.052579609879607137)
(1126, 0.052560389595572576)
(277, 0.052526379197367364)
(203, 0.05230723099728855)
(1089, 0.05166860537845274)
(1555, 0.051618595677878146)
(1732, 0.05149229095422242)
(1244, 0.05148793470852773)
(840, 0.05143847415892553)
(1438, 0.051437925007953085)
(331, 0.0514077217044702)
(620, 0.05132516600828357)
(1238, 0.051311071133324886)
(681, 0.05045631764475859)
(1128, 0.05043665381570773)
(269, 0.05042934060323853)
(1677, 0.050231477283638644)
(972, 0.05009561698104288)
(1814, 0.049854173603503735)
(525, 0.04972447364835504)
(1579, 0.04972447364835504)
(465, 0.048901396666360994)
(1031, 0.048901396666360994)
(847, 0.04878607496215355)
(1714, 0.04875532250769821)
(939, 0.048640930135905605)
(961, 0.04853521857371543)
(347, 0.048455934902072784)
(438, 0.047863538290578406)
(883, 0.04779671612177135)
(708, 0.0477654092360458)
(989, 0.04761164696376919)
(796, 0.04760210546562346)
(724, 0.04757715491057236)
(280, 0.04756238354528529)
(530, 0.04752926551741034)
(1079, 0.046509881143571574)
(1014, 0.0464834849348109)
(810, 0.04643995591975056)
(1619, 0.046418135969093346)
(1698, 0.046363770022824005)
(189, 0.04634602822217679)
(852, 0.04625853896773477)
(772, 0.046258538967734755)
(1856, 0.046217695864161266)
(551, 0.045900561177590726)
(1076, 0.045149597222811096)
(548, 0.04507220389778502)
(1764, 0.04506502797305891)
(1804, 0.045056095469260794)
(932, 0.04478063002127923)
(418, 0.0439396486610474)
(1221, 0.043875223747446894)
(1642, 0.04379648922677666)
(933, 0.043765736772321345)
(819, 0.04371191997702452)
(1265, 0.04368209685498403)
(117, 0.04280620105397964)
(940, 0.04240394796668449)
(453, 0.04215741086185641)
(920, 0.041636166263374595)
(1447, 0.041495752583965935)
(1267, 0.0414670277638703)
(571, 0.041424193988021815)
(836, 0.041356991637772345)
(873, 0.04135170605966282)
(1448, 0.0412709439046329)
(1481, 0.04125357700513022)
(541, 0.04111859147187201)
(115, 0.0403008053482853)
(495, 0.040160011487434207)
(842, 0.040083167313380574)
(199, 0.040012143787614675)
(952, 0.039906303738177745)
(211, 0.03980072066323431)
(420, 0.03902861439601663)
(1713, 0.03891329269180915)
(1483, 0.038886187163042436)
(1518, 0.038806903491399786)
(1696, 0.03868574705811038)
(349, 0.03862002319124819)
(510, 0.03857811346751676)
(723, 0.03778054032395324)
(1600, 0.03775696379422398)
(825, 0.03762293399486968)
(1653, 0.03745379549536538)
(1851, 0.03745379549536538)
(1226, 0.03709777669570948)
(1808, 0.036396679873463504)
(275, 0.036282836652643306)
(721, 0.03626982599883528)
(1578, 0.03618525674908312)
(353, 0.03610068749933097)
(533, 0.036082945698683665)
(462, 0.03587978272018005)
(83, 0.03520457871830343)
(906, 0.035098867156113184)
(1709, 0.03509358157800369)
(430, 0.03506811470165788)
(1304, 0.035058596084802655)
(1225, 0.03491671800280087)
(845, 0.034916718002800856)
(1011, 0.03491616885182847)
(1531, 0.03483214875304871)
(699, 0.03382504283172143)
(324, 0.03366999920717583)
(941, 0.03364830774376532)
(700, 0.03364817925651861)
(1120, 0.03356361000676645)
(360, 0.03355777527768454)
(1848, 0.03334635215330418)
(585, 0.03327914980305469)
(1760, 0.03259254211800403)
(1480, 0.03247193483568703)
(399, 0.032393186234222625)
(193, 0.03237964051023636)
(993, 0.032375284264541705)
(1450, 0.032264318806028876)
(1765, 0.032258484076946974)
(1673, 0.031391205721971245)
(1750, 0.03135952393510105)
(1294, 0.031318717793612255)
(500, 0.031118826839652627)
(1044, 0.03102653251420194)
(217, 0.031022176268507295)
(1377, 0.03010399584262684)
(701, 0.0300247121709842)
(1831, 0.029993959716528833)
(48, 0.029891094234859174)
(835, 0.029855573671479875)
(736, 0.029757993767919714)
