(130, 17.841347221704954)
(365, 10.05434108595559)
(1581, 9.473221225078772)
(908, 9.182661294640363)
(138, 7.962309586799045)
(543, 7.962309586799045)
(1830, 6.916293837220772)
(731, 6.160838018080909)
(100, 6.102726031993227)
(1454, 5.928390073730181)
(1237, 5.579718157204091)
(1227, 5.347270212853363)
(1035, 5.289158226765681)
(1367, 5.231046240678)
(529, 5.172934254590318)
(1612, 4.649926379801181)
(955, 4.359366449362772)
(60, 4.068806518924363)
(1567, 4.010694532836681)
(82, 3.952582546749)
(1151, 3.8363585745736364)
(1381, 3.8363585745736364)
(1694, 3.8363585745736364)
(317, 3.6620226163105913)
(1036, 3.6039106302229094)
(1742, 3.487686658047546)
(335, 3.3714626858721823)
(1824, 3.3714626858721823)
(1521, 3.3133506997845004)
(469, 3.197126727609137)
(1492, 3.139014741521455)
(291, 3.0809027554337733)
(454, 3.0227907693460914)
(619, 3.0227907693460914)
(666, 3.0227907693460914)
(1837, 2.9646787832584094)
(1752, 2.906566797170728)
(728, 2.848454811083046)
(1723, 2.848454811083046)
(304, 2.3835589223815914)
(475, 2.3835589223815914)
(606, 2.3835589223815914)
(218, 2.32544693629391)
(36, 2.267334950206228)
(1001, 2.267334950206228)
(706, 2.209222964118546)
(374, 2.1511109780308644)
(914, 2.1511109780308644)
(442, 2.0929989919431824)
(633, 2.0929989919431824)
(1361, 2.0929989919431824)
(1016, 2.0348870058555004)
(1203, 2.0348870058555004)
(145, 1.9767750197678187)
(268, 1.9767750197678187)
(658, 1.9767750197678187)
(725, 1.918663033680137)
(822, 1.918663033680137)
(1625, 1.8605510475924552)
(55, 1.8024390615047734)
(152, 1.8024390615047734)
(162, 1.8024390615047734)
(179, 1.8024390615047734)
(1621, 1.8024390615047734)
(105, 1.7443270754170914)
(663, 1.7443270754170914)
(1032, 1.7443270754170914)
(1288, 1.7443270754170914)
(1488, 1.7443270754170914)
(222, 1.6862150893294097)
(750, 1.6862150893294097)
(1313, 1.6862150893294097)
(1393, 1.6862150893294097)
(1749, 1.6862150893294097)
(1810, 1.6862150893294097)
(369, 1.628103103241728)
(951, 1.628103103241728)
(1499, 1.628103103241728)
(102, 1.5699911171540462)
(802, 1.5699911171540462)
(841, 1.5699911171540462)
(1632, 1.5699911171540462)
(285, 1.5118791310663642)
(413, 1.5118791310663642)
(613, 1.5118791310663642)
(631, 1.5118791310663642)
(682, 1.5118791310663642)
(889, 1.5118791310663642)
(1070, 1.5118791310663642)
(1465, 1.5118791310663642)
(1700, 1.5118791310663642)
(31, 1.4537671449786824)
(178, 1.4537671449786824)
(257, 1.4537671449786824)
(673, 1.4537671449786824)
(992, 1.4537671449786824)
(1421, 1.4537671449786824)
(113, 1.3956551588910007)
(697, 1.3956551588910007)
(967, 1.3956551588910007)
(1183, 1.3956551588910007)
(1187, 1.3956551588910007)
(1546, 1.3956551588910007)
(536, 1.3375431728033187)
(552, 1.3375431728033187)
(575, 1.3375431728033187)
(1399, 1.3375431728033187)
(1853, 1.3375431728033187)
(114, 1.279431186715637)
(156, 1.279431186715637)
(315, 1.279431186715637)
(817, 1.279431186715637)
(1489, 1.279431186715637)
(1847, 1.279431186715637)
(196, 1.2213192006279552)
(490, 1.2213192006279552)
(798, 1.2213192006279552)
(887, 1.2213192006279552)
(1278, 1.2213192006279552)
(1371, 1.2213192006279552)
(1818, 1.2213192006279552)
(47, 1.1632072145402734)
(766, 1.1632072145402734)
(1284, 1.1632072145402734)
(1526, 1.1632072145402734)
(67, 1.1050952284525914)
(250, 1.1050952284525914)
(544, 1.1050952284525914)
(1339, 1.1050952284525914)
(1647, 1.1050952284525914)
(1786, 1.1050952284525914)
(450, 1.0469832423649097)
(1574, 1.0469832423649097)
(1639, 1.0469832423649097)
(1680, 1.0469832423649097)
(1708, 1.0469832423649097)
(650, 0.9888712562772279)
(786, 0.9888712562772279)
(788, 0.9888712562772279)
(804, 0.9888712562772279)
(985, 0.9888712562772279)
(1189, 0.9888712562772279)
(1420, 0.9888712562772279)
(160, 0.9307592701895461)
(254, 0.9307592701895461)
(457, 0.9307592701895461)
(1098, 0.9307592701895461)
(1452, 0.9307592701895461)
(1697, 0.9307592701895461)
(1787, 0.9307592701895461)
(14, 0.8726472841018643)
(18, 0.8726472841018643)
(263, 0.8726472841018643)
(406, 0.8726472841018643)
(411, 0.8726472841018643)
(566, 0.8726472841018643)
(929, 0.8726472841018643)
(1037, 0.8726472841018643)
(1059, 0.8726472841018643)
(1138, 0.8726472841018643)
(1365, 0.8726472841018643)
(1548, 0.8726472841018643)
(1686, 0.8726472841018643)
(108, 0.8145352980141825)
(258, 0.8145352980141825)
(343, 0.8145352980141825)
(379, 0.8145352980141825)
(481, 0.8145352980141825)
(1206, 0.8145352980141825)
(1394, 0.8145352980141825)
(1604, 0.8145352980141825)
(1610, 0.8145352980141825)
(1730, 0.8145352980141825)
(147, 0.7564233119265006)
(272, 0.7564233119265006)
(309, 0.7564233119265006)
(361, 0.7564233119265006)
(554, 0.7564233119265006)
(604, 0.7564233119265006)
(790, 0.7564233119265006)
(1077, 0.7564233119265006)
(1217, 0.7564233119265006)
(1220, 0.7564233119265006)
(1536, 0.7564233119265006)
(1631, 0.7564233119265006)
(1640, 0.7564233119265006)
(1641, 0.7564233119265006)
(1794, 0.7564233119265006)
(1832, 0.7564233119265006)
(1834, 0.7564233119265006)
(289, 0.6983113258388188)
(458, 0.6983113258388188)
(478, 0.6983113258388188)
(523, 0.6983113258388188)
(567, 0.6983113258388188)
(714, 0.6983113258388188)
(880, 0.6983113258388188)
(1021, 0.6983113258388188)
(1170, 0.6983113258388188)
(1214, 0.6983113258388188)
(1348, 0.6983113258388188)
(1520, 0.6983113258388188)
(1562, 0.6983113258388188)
(1703, 0.6983113258388188)
(1741, 0.6983113258388188)
(226, 0.640199339751137)
(313, 0.640199339751137)
(328, 0.640199339751137)
(339, 0.640199339751137)
(394, 0.640199339751137)
(1082, 0.640199339751137)
(1154, 0.640199339751137)
(1172, 0.640199339751137)
(1311, 0.640199339751137)
(1434, 0.640199339751137)
(1683, 0.640199339751137)
(1761, 0.640199339751137)
(1788, 0.640199339751137)
(1858, 0.640199339751137)
(116, 0.5820873536634552)
(125, 0.5820873536634552)
