(130, 12.62163476884917)
(1830, 10.34970381935667)
(335, 8.245629497930487)
(1581, 7.744219120936095)
(365, 6.889474792546264)
(908, 6.048931128221739)
(575, 5.987692197052579)
(543, 5.890633738096013)
(1367, 5.890047502077479)
(317, 5.4292384326070895)
(1454, 5.212577494323226)
(1612, 4.713052997337223)
(1798, 4.7119223419281)
(731, 4.618523835433094)
(138, 4.485569149571948)
(1035, 4.426517617605026)
(1742, 4.12996901406124)
(100, 4.081414104388595)
(728, 3.8751763405093977)
(475, 3.8011168608106307)
(641, 3.7750015533248145)
(60, 3.7735545779465647)
(1227, 3.754637803819156)
(606, 3.654358499226572)
(1381, 3.617300350324183)
(1316, 3.6015609116358056)
(1723, 3.5361403585419913)
(179, 3.332999443937941)
(1567, 3.2891658369079737)
(1237, 3.0217698455087856)
(82, 3.0144665866395743)
(291, 2.8936448071128615)
(1036, 2.8174955199430394)
(1376, 2.803750197273225)
(113, 2.792722672100844)
(788, 2.6861795142234994)
(750, 2.6775431355872206)
(1837, 2.625994560803579)
(697, 2.586224287245525)
(1016, 2.5185774284150555)
(1824, 2.356107503818969)
(1752, 2.343277306918056)
(1700, 2.3205951516306746)
(619, 2.315290818264934)
(47, 2.306302904905669)
(1203, 2.2890546930223112)
(1536, 2.233494475783187)
(339, 2.213337301029995)
(258, 2.2079219799514846)
(105, 2.1591077340411076)
(529, 2.0474386223844534)
(914, 2.0241316657646666)
(631, 2.0152202016061422)
(862, 2.0104077101061564)
(1384, 1.9361304377465753)
(1810, 1.896329703189619)
(658, 1.8684519840298686)
(1278, 1.8598047567102418)
(36, 1.8543953515735825)
(666, 1.8515563497584415)
(1322, 1.8108928377741103)
(55, 1.8078050999984685)
(1151, 1.7908159231407157)
(1364, 1.7849485739047117)
(1492, 1.7655599114120386)
(1694, 1.7648257272817336)
(628, 1.7343667993324425)
(1787, 1.7090607350034033)
(1632, 1.6583691091581112)
(1521, 1.6523996931975937)
(822, 1.6424801709365089)
(817, 1.6397891226491519)
(955, 1.6255232485006368)
(634, 1.6161005301983014)
(374, 1.6151424610600762)
(152, 1.5884368336182022)
(1672, 1.493539194838434)
(1546, 1.4678052876602754)
(633, 1.4428160119015097)
(1625, 1.4212011898283217)
(1037, 1.4089450288492282)
(168, 1.3989968684478633)
(361, 1.3950039193132566)
(802, 1.3779663768899164)
(536, 1.3756316694435509)
(459, 1.3669681304056112)
(1161, 1.3634042005303477)
(268, 1.3576331668149084)
(1499, 1.3542397804525885)
(1847, 1.320330928868647)
(1001, 1.2778462610578551)
(865, 1.2715571716301486)
(1254, 1.263948379318805)
(1727, 1.2561517161312497)
(1683, 1.2513480590154893)
(650, 1.2219318951427804)
(1098, 1.2156438129621963)
(1687, 1.2064207755520457)
(156, 1.1858845395733422)
(1288, 1.1569907238756294)
(111, 1.1538025899304007)
(14, 1.1442940839138214)
(1526, 1.1358310576507942)
(512, 1.1257101226927704)
(992, 1.1072675585435265)
(1361, 1.0974074833956267)
(1092, 1.0921472715003175)
(567, 1.0678493159502525)
(918, 1.066747943415864)
(426, 1.0645514439051178)
(799, 1.0621087291281177)
(276, 1.0596424245284441)
(1421, 1.0594787305047908)
(469, 1.0473816141632135)
(1671, 1.0410187089584626)
(285, 1.0353173963592657)
(544, 1.034362398334322)
(1853, 1.0319022051785762)
(94, 1.0312615719941167)
(201, 1.0220259464587549)
(1645, 1.0212904917948884)
(354, 1.018708773488153)
(145, 1.004094245322585)
(1371, 0.9926565426635598)
(1102, 0.9695505932620421)
(454, 0.9632605706398036)
(67, 0.9570010997705858)
(379, 0.9537525815517125)
(1217, 0.9399740755725597)
(433, 0.9374959974108529)
(162, 0.9327714704487734)
(1100, 0.9247338727278163)
(1489, 0.9232597243894165)
(77, 0.91970360136126)
(663, 0.8967649160443536)
(747, 0.8934255318773171)
(160, 0.8847033600251425)
(1412, 0.8717570868767978)
(1313, 0.8708629176317335)
(218, 0.8698039399978529)
(442, 0.868631560747412)
(823, 0.8506094632189556)
(259, 0.8452655776286258)
