(129, 12.881880714657107)
(1829, 9.765763312956159)
(334, 7.493207939979526)
(1580, 7.4253576495662275)
(364, 7.046556657468273)
(907, 6.164384509836699)
(1797, 6.121168376684698)
(542, 5.818695719400786)
(1366, 5.599726429700907)
(574, 4.993216234549349)
(316, 4.902472888962561)
(640, 4.888499288793556)
(730, 4.886506968839909)
(1453, 4.828146501314478)
(137, 4.466895213609871)
(1611, 4.461144306642365)
(1034, 4.159115815028465)
(1741, 4.040908976838867)
(99, 3.759120469776079)
(1226, 3.657676942044063)
(1380, 3.6180175511564876)
(1315, 3.4740329559442613)
(727, 3.4687465471114916)
(474, 3.452754126793268)
(59, 3.4086892259530917)
(1722, 3.3625827414184757)
(605, 3.2025201630861013)
(1566, 3.041383662951853)
(1236, 2.9620075171858886)
(749, 2.932645295524809)
(81, 2.893729586389662)
(1035, 2.8464271057552617)
(290, 2.6517092697768194)
(178, 2.6343750445695653)
(787, 2.5901927286861586)
(112, 2.5785687427031596)
(1015, 2.4699172814976835)
(1375, 2.410325474462572)
(696, 2.371972175204749)
(1823, 2.3546707473851156)
(1751, 2.291102337737129)
(1202, 2.2424524212216954)
(618, 2.2280069399899167)
(1836, 2.143115396344969)
(913, 2.0592731558911916)
(46, 2.0582159919122422)
(1699, 2.0466241016555182)
(104, 2.024666572549796)
(1363, 2.0075722629811006)
(155, 1.9937714036771115)
(1491, 1.930708381523265)
(1535, 1.920229826421021)
(528, 1.901675278083473)
(257, 1.8957139730329158)
(338, 1.860941655221589)
(657, 1.8501528086634813)
(35, 1.8281826619607915)
(1383, 1.8163790985486699)
(1277, 1.8103745415019548)
(1150, 1.7724476174849932)
(630, 1.7660093484392743)
(665, 1.7394756655232875)
(1809, 1.7363195305324475)
(1846, 1.7038903657537685)
(110, 1.7036149019155464)
(353, 1.6666836977964201)
(861, 1.6526487508396193)
(864, 1.6438719266887785)
(54, 1.6293895213049188)
(535, 1.6252787123535042)
(917, 1.6180255093556424)
(373, 1.6151567208516646)
(1693, 1.5417604151016258)
(1786, 1.5382870242620477)
(821, 1.5357411768208975)
(954, 1.5276396433827188)
(816, 1.5144296905565977)
(1520, 1.4911903142934746)
(1321, 1.4689795182598804)
(627, 1.4614806488996557)
(151, 1.4372147249065672)
(633, 1.4259327038803082)
(1420, 1.421700562219176)
(1631, 1.4131470283885332)
(1644, 1.41074235752895)
(632, 1.3925482169393042)
(1682, 1.3919631067087797)
(360, 1.3788746549164526)
(1671, 1.3788108184705312)
(801, 1.3679135774900792)
(267, 1.3565327680311001)
(1624, 1.350870094939608)
(1545, 1.3499387576347224)
(1645, 1.3414475443067277)
(1686, 1.336387560663659)
(822, 1.3195023895769826)
(1036, 1.3123986969766674)
(284, 1.2875550384482533)
(167, 1.256742873481957)
(1097, 1.221884451407035)
(1000, 1.1925659993932)
(1360, 1.188774308245933)
(1253, 1.1867896820136663)
(1525, 1.175209019026191)
(1726, 1.17509811751629)
(1498, 1.1449761574576438)
(1160, 1.1404772943930601)
